playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,ftAttempted,threeAttempted,dq,PostGP,PostGS,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostftAttempted,PostthreeAttempted,PostDQ
mascira01w,5,0,LAS,17,0,116,28,1,4,8,1,0,5,23,10,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0
mascira01w,6,0,LAS,33,1,463,122,20,27,23,15,1,21,51,20,46,0,2,1,24,2,1,4,1,0,1,6,4,10,0
mascira01w,9,0,LAS,29,1,412,126,15,25,16,8,1,16,35,20,68,0,5,3,34,1,1,2,2,3,1,8,5,15,0
matteca01w,6,0,CHA,10,0,56,9,0,3,6,1,0,2,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maxwemo01w,1,0,IND,32,32,1029,332,40,120,63,49,16,64,92,58,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maxwemo01w,2,0,IND,15,3,238,47,12,26,14,5,3,22,19,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maxwemo01w,3,0,IND,18,0,170,35,12,19,7,7,4,6,16,2,17,0,2,0,0,0,0,1,0,0,0,0,0,1,0
mazzake01w,5,0,CHA,34,0,339,79,9,24,9,7,2,20,22,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mazzake01w,6,0,CHA,27,2,226,64,14,17,7,9,0,7,9,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mazzake01w,7,0,CHA,34,0,725,302,23,76,64,47,6,48,37,33,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mazzake01w,8,0,PHO,34,3,488,182,11,45,38,26,2,20,28,15,114,0,9,0,58,7,11,6,4,0,1,9,2,42,0
mazzake01w,9,0,PHO,34,2,641,197,15,51,38,24,2,18,44,6,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mazzake01w,10,0,PHO,31,2,433,106,7,33,17,10,3,10,42,3,88,0,4,0,0,0,2,0,0,0,1,0,0,1,0
mccaibr01w,3,0,CLE,31,2,392,83,4,22,41,11,3,34,29,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccaiti01w,1,0,ORL,25,0,214,51,2,9,5,3,1,9,18,18,22,0,2,0,6,0,1,1,0,0,1,4,0,3,0
mccaiti01w,2,0,ORL,32,9,442,97,7,31,36,10,8,34,52,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccaiti01w,3,0,ORL,16,0,51,7,1,2,2,3,0,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccanra01w,10,0,MIN,34,1,482,145,30,38,26,15,10,36,74,39,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarja01w,6,0,CHA,28,3,311,50,32,44,11,12,7,22,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarja01w,7,0,CHA,30,3,421,136,40,65,25,17,20,28,51,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarja01w,8,0,NYL,32,21,677,332,45,107,36,39,20,79,72,72,1,1,3,3,42,3,14,10,8,4,9,13,14,0,0
mccarja01w,9,0,NYL,31,31,816,425,52,116,66,45,26,67,78,115,8,1,6,6,83,6,25,8,6,9,19,22,23,2,0
mccarja01w,10,0,NYL,32,32,848,393,63,112,88,41,44,86,79,107,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarst01w,1,0,IND,32,12,635,230,14,46,57,31,6,47,49,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarst01w,2,0,IND,30,0,504,169,13,42,58,26,14,38,50,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarst01w,4,0,IND,28,10,577,194,14,27,58,34,6,37,60,48,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccarst01w,5,0,IND,22,12,450,91,8,20,52,24,5,30,30,34,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcconsu01w,1,0,CLE,32,32,705,173,9,41,119,15,1,69,30,25,97,0,6,6,39,3,11,25,5,1,16,5,2,36,0
mccouan01w,10,0,ATL,34,10,735,435,35,70,71,74,12,72,92,135,51,2,2,2,38,1,10,6,2,0,12,7,6,7,0
mccrani01w,1,0,WAS,32,32,1046,497,22,34,85,45,5,89,79,147,151,0,2,2,15,2,4,13,1,0,10,6,0,7,0
mccrani01w,2,0,WAS,32,32,828,351,22,34,47,26,0,73,68,128,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrani01w,3,0,IND,32,32,1058,369,29,68,70,28,3,82,73,103,66,2,3,3,24,1,3,11,1,0,5,4,5,6,0
mccrani01w,4,0,IND,34,32,734,131,18,33,49,37,2,44,67,24,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrani01w,5,0,PHO,27,9,371,69,10,19,13,7,0,18,35,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrani01w,6,0,SAS,23,5,302,38,7,13,16,11,0,18,26,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrani01w,7,0,CHI,11,2,86,22,2,3,5,7,1,10,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccrini01w,1,0,LAS,32,0,488,101,9,23,65,29,8,48,41,14,33,0,4,0,10,3,4,10,1,0,5,2,4,4,0
mccrini01w,2,0,LAS,28,0,350,64,3,9,63,21,0,22,19,7,12,0,7,0,5,0,4,6,5,0,4,5,4,1,0
mccrini01w,3,0,LAS,32,0,356,51,9,14,53,22,3,24,22,11,15,0,5,0,8,0,1,2,2,0,1,2,1,2,0
mccrini01w,4,0,LAS,33,1,299,68,7,22,32,19,1,17,20,8,12,0,7,0,9,0,4,7,2,0,4,5,0,6,0
mcculda01w,1,0,IND,29,2,456,175,45,37,19,16,22,37,63,63,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mcculda01w,2,0,IND,8,2,90,28,4,13,5,0,2,7,12,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcculda01w,3,0,SEA,4,1,43,2,3,4,1,1,0,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcculda01w,4,0,SEA,7,0,26,2,0,1,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgheca01w,1,0,ORL,32,0,408,87,27,37,23,21,5,31,58,39,3,0,3,0,5,4,1,1,4,0,3,3,3,0,0
mcgheca01w,2,0,ORL,17,0,71,14,3,7,0,1,1,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgheca01w,3,0,ORL,2,0,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mckivte01w,4,0,CHA,31,1,341,105,37,54,6,14,24,27,58,31,1,0,2,0,0,2,0,0,0,1,0,2,0,0,0
mckivte01w,5,0,CHA,9,0,77,35,9,9,0,2,6,5,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mckivte01w,6,0,CHA,31,1,362,113,29,36,7,14,18,26,71,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mckivte01w,8,0,PHO,2,0,5,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcwilta01w,1,0,ORL,32,32,1098,438,90,154,54,59,31,83,86,122,17,0,3,3,43,6,17,5,2,3,5,8,9,2,0
mcwilta01w,2,0,ORL,32,32,1059,403,114,129,69,52,50,80,74,117,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mcwilta01w,3,0,ORL,13,12,383,110,21,42,13,19,14,22,40,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mcwilta01w,4,0,CON,34,34,983,354,78,149,49,43,33,54,103,102,43,1,4,4,65,9,21,5,6,2,6,10,17,5,0
mcwilta01w,5,0,CON,34,34,1133,413,83,161,63,48,45,73,96,128,12,1,8,8,83,19,40,15,12,6,13,22,18,2,0
mcwilta01w,6,0,CON,34,34,1083,471,78,170,65,37,25,59,80,136,18,1,8,8,127,22,53,13,9,11,16,23,38,3,0
mcwilta01w,7,0,CON,32,32,996,410,104,202,80,35,31,78,75,110,8,0,5,5,64,16,31,11,2,4,9,17,15,3,0
mcwilta01w,8,0,LAS,29,27,851,321,69,101,49,34,30,50,75,88,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mcwilta01w,9,2,DET,7,7,185,75,17,30,13,3,5,9,18,22,1,0,9,9,116,19,44,19,9,12,17,22,22,2,0
mcwilta01w,9,1,WAS,26,26,862,347,59,132,41,44,25,75,62,63,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcwilta01w,10,0,DET,34,34,1032,332,65,160,98,33,16,66,86,68,15,0,5,5,38,6,16,9,5,2,13,18,2,1,0
melvich01w,1,0,CLE,32,32,904,373,69,103,61,29,18,62,113,137,7,4,6,6,53,16,24,11,5,3,11,20,18,1,0
melvich01w,2,0,CLE,27,20,754,266,66,88,50,24,16,45,81,86,2,0,3,2,24,6,6,6,2,2,6,5,11,0,0
melvich01w,3,0,CLE,32,32,1055,399,84,110,57,28,18,74,104,131,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
melvich01w,4,0,CLE,34,34,1061,444,82,133,52,28,22,67,108,176,11,0,3,3,50,3,10,5,2,4,8,10,34,1,0
melvich01w,5,0,WAS,34,16,825,293,63,68,37,15,18,52,89,111,0,0,3,3,41,7,18,6,1,4,2,10,21,0,0
melvich01w,6,0,WAS,34,34,1051,397,82,117,25,31,14,61,113,138,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
melvich01w,7,0,WAS,34,34,999,405,84,140,45,34,26,62,109,151,2,1,2,2,11,10,5,0,0,0,5,11,4,0,1
melvich01w,8,2,CHI,29,25,853,288,66,127,37,32,22,69,88,110,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melvich01w,8,1,WAS,3,3,82,34,7,13,0,6,0,2,13,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melvich01w,9,0,CHI,34,18,759,278,85,87,50,31,10,49,99,132,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
melvich01w,10,0,WAS,34,33,756,201,79,79,36,34,29,50,101,61,1,0,2,2,17,2,4,4,2,1,7,10,3,0,1
mendigi01w,5,0,SAC,6,0,39,10,2,3,3,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miaomi01w,6,0,SAC,18,0,135,31,0,4,13,5,1,15,13,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millebr01w,10,0,DET,1,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleco01w,2,0,WAS,20,0,137,34,5,4,8,6,0,13,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleco01w,3,0,WAS,32,32,904,298,44,72,82,33,2,59,84,56,64,0,5,5,54,7,8,12,2,0,7,13,10,11,0
milleco01w,4,0,WAS,33,33,1076,413,55,72,86,39,7,53,95,53,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0
milleco01w,5,0,WAS,33,8,637,160,35,28,43,18,3,27,60,14,19,0,3,0,16,3,4,2,5,0,2,2,2,0,0
milleco01w,6,0,WAS,34,4,500,153,24,35,44,26,3,28,53,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleco01w,7,0,WAS,34,4,658,206,36,55,59,34,4,49,73,29,30,1,2,0,16,2,4,2,1,0,4,7,4,2,0
milleco01w,8,0,WAS,30,2,455,120,20,29,25,19,2,29,45,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleco01w,9,0,WAS,34,6,710,179,46,39,47,26,5,58,63,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleco01w,10,0,ATL,34,5,407,131,20,30,33,12,2,31,37,26,27,0,2,0,7,0,0,2,0,0,1,0,0,1,0
milleke01w,2,0,CHA,26,0,225,55,11,17,14,9,0,9,14,5,19,0,2,0,0,0,0,0,0,0,0,0,2,0,0
milleke01w,3,0,CHA,32,0,554,211,31,37,49,22,1,27,39,38,51,0,2,0,5,0,2,0,0,0,1,3,0,1,0
milleke01w,4,0,CHA,34,0,523,189,20,33,47,18,2,35,44,40,52,0,2,0,8,0,1,2,0,0,1,2,0,2,0
milleke01w,5,0,IND,34,34,1096,348,28,80,106,37,5,74,81,57,112,3,0,0,0,0,0,0,0,0,0,0,0,0,0
milleke01w,6,0,IND,34,34,1057,348,26,60,81,40,2,53,81,79,114,1,4,4,40,0,7,10,5,0,5,13,10,17,0
milleke01w,7,0,PHO,27,24,814,296,41,103,94,28,6,73,74,62,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleke01w,8,0,PHO,34,34,1040,321,47,121,156,42,5,86,94,82,70,1,9,9,105,19,29,32,12,1,18,18,33,26,0
milleke01w,9,0,PHO,34,34,945,283,50,98,135,22,4,84,66,58,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milleke01w,10,0,MIN,34,25,675,150,19,55,67,24,2,50,56,22,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millsta01w,1,0,WAS,31,0,295,130,39,41,9,10,8,37,71,51,0,1,2,0,11,2,1,0,0,0,3,7,8,0,0
millsta01w,2,0,WAS,30,0,319,64,40,65,6,14,4,25,72,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millsta01w,3,0,WAS,4,0,17,0,0,3,0,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millsta01w,4,0,SAS,29,0,185,58,27,28,7,4,2,23,58,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
millsta01w,8,0,DET,5,1,51,15,10,8,2,0,0,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miltode01w,1,0,LAS,32,32,983,378,55,139,68,44,29,67,124,102,8,3,4,4,50,11,11,12,6,2,10,14,12,0,1
miltode01w,2,0,LAS,32,27,938,330,71,98,68,49,29,58,101,63,35,0,7,7,86,12,32,20,7,10,11,22,19,8,0
miltode01w,3,0,LAS,32,25,966,362,65,146,45,50,35,94,122,104,50,3,6,3,78,9,32,8,10,9,11,22,16,16,0
miltode01w,4,0,LAS,31,30,1086,416,59,161,64,49,41,79,109,143,61,3,9,9,131,20,37,25,17,13,20,40,35,18,1
miltode01w,5,0,LAS,19,19,604,186,35,55,31,23,10,48,63,62,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
miltode01w,6,0,WAS,33,30,1069,394,45,127,58,57,18,75,117,99,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0
miltode01w,7,0,WAS,23,20,675,335,23,89,48,35,17,67,87,63,79,2,2,2,28,7,11,5,3,1,6,5,2,9,0
miltode01w,8,0,WAS,34,34,1141,456,45,172,55,52,38,121,107,116,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0
miltode01w,9,0,LAS,31,31,1016,431,64,132,73,34,18,99,109,93,81,0,6,6,64,14,22,11,8,4,13,23,15,14,0
miltode01w,10,0,LAS,33,33,1043,338,51,106,71,41,8,74,84,74,82,1,6,6,54,16,19,15,10,1,13,14,16,13,0
mitchle01w,9,0,NYL,34,5,518,131,14,43,97,17,3,39,43,42,47,0,6,0,29,0,2,8,0,0,6,5,6,10,0
mitchle01w,10,0,NYL,34,2,436,80,8,33,76,9,2,26,46,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moeggli01w,7,0,CHI,27,1,277,58,27,19,17,10,6,15,14,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moeggli01w,8,0,CHI,23,0,206,37,26,5,6,3,2,10,15,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moisead01w,2,0,PHO,7,0,123,41,4,12,17,6,0,16,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moisead01w,3,0,PHO,32,4,619,193,15,45,79,30,3,72,53,60,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moisead01w,8,0,PHO,4,0,31,7,3,4,3,3,0,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montaan01w,10,0,MIN,16,1,169,35,15,11,19,9,0,12,17,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montgre01w,10,0,MIN,34,9,764,306,15,51,72,25,9,66,37,72,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreja01w,3,0,IND,18,2,128,42,9,20,3,5,1,14,16,14,1,0,2,0,0,0,1,0,1,0,0,3,0,0,0
mooreje01w,6,1,CHA,6,0,49,3,1,4,2,0,0,4,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreje01w,6,2,LAS,15,0,109,8,4,4,1,4,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreje01w,7,0,LAS,34,33,653,147,35,63,24,22,9,28,79,38,2,1,5,5,24,5,11,5,2,0,3,14,2,0,0
mooreje01w,8,0,LAS,29,17,440,123,36,52,18,6,6,33,64,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreje01w,9,0,LAS,28,2,309,39,17,28,17,4,5,17,48,16,0,0,6,0,8,0,5,3,0,0,3,8,2,0,0
mooreje01w,10,0,IND,31,9,613,148,40,56,14,19,6,32,85,46,1,0,10,0,22,9,8,3,5,2,3,24,8,0,1
moorelo01w,6,0,NYL,24,0,182,22,4,23,19,10,0,25,12,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
moorelo01w,7,0,NYL,34,29,952,208,31,113,122,61,10,65,90,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moorelo01w,8,0,NYL,34,33,1163,327,40,98,163,75,5,99,93,58,135,1,3,3,31,1,14,15,6,0,6,4,4,17,0
moorelo01w,9,0,NYL,29,29,809,154,30,82,132,44,4,77,71,24,83,0,6,6,43,2,19,25,9,0,11,11,8,23,0
moorelo01w,10,0,NYL,34,32,941,215,19,106,133,66,2,78,55,48,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moorena01w,8,0,MIN,19,0,87,21,3,12,4,3,0,7,21,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moorena01w,9,0,MIN,16,0,125,48,7,8,5,4,3,3,18,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,3,1,MIA,5,3,83,28,3,4,10,7,0,11,16,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,3,2,MIN,26,20,653,196,20,56,78,23,9,74,65,53,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,4,1,DET,15,0,66,21,3,6,4,4,2,6,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,4,2,PHO,11,0,110,33,3,16,8,5,4,10,9,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,5,0,PHO,32,0,387,82,7,21,53,26,9,34,46,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,6,0,NYL,7,0,48,11,0,7,6,0,0,4,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta01w,7,0,LAS,34,33,634,206,16,55,65,33,8,38,59,66,49,0,4,4,31,3,9,11,3,1,8,7,11,6,0
mooreta01w,8,0,HOU,15,9,289,58,8,17,44,16,2,32,38,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
moosca01w,3,0,MIA,2,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mosbybe01w,8,0,WAS,28,0,279,83,25,53,10,8,6,19,22,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mosbybe01w,9,0,WAS,24,1,183,48,17,36,2,2,7,12,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mosbybe01w,10,0,WAS,24,0,169,46,15,22,3,8,1,16,29,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
moweje01w,2,0,POR,5,0,17,6,1,2,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moweje01w,3,0,POR,5,0,16,1,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moweje01w,4,0,LAS,1,0,21,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mulitna01w,1,0,UTA,22,3,291,99,12,22,6,4,6,30,37,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphsh01w,8,0,MIN,32,0,436,165,50,54,17,19,8,20,48,46,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphsh01w,9,2,DET,13,3,122,33,8,13,7,6,2,9,16,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphsh01w,9,1,MIN,2,0,5,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphsh01w,9,3,WAS,2,0,11,2,3,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphsh01w,10,0,IND,24,0,186,100,23,19,10,6,2,9,30,26,32,0,4,0,0,1,1,1,0,0,0,2,0,2,0
nagyan01w,1,0,WAS,23,23,694,97,10,53,118,17,8,55,55,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nagyan01w,2,0,NYL,23,0,213,34,0,9,24,2,3,23,25,4,12,1,4,0,8,0,4,3,0,1,3,2,3,0,0
nagyan01w,3,0,SAC,24,8,409,34,3,26,73,10,4,31,51,16,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nanch01w,10,0,CHI,26,5,320,97,23,32,6,8,9,29,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndiayas01w,1,0,DET,32,32,868,346,65,122,40,23,22,64,87,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndiayas01w,2,0,DET,32,31,913,376,60,111,49,22,28,73,82,76,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ndiayas01w,3,0,DET,32,32,776,275,44,118,39,17,12,58,65,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndiayas01w,4,0,DET,11,2,70,20,5,9,1,3,1,9,3,2,0,0,2,0,1,0,0,1,0,0,0,1,2,0,0
ndiayas01w,5,0,IND,10,0,74,12,2,9,4,1,3,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndiayas01w,7,0,HOU,11,3,127,35,10,20,8,1,1,10,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndiayas01w,8,0,SEA,4,0,58,10,4,3,0,1,1,5,6,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
ndongem01w,7,0,LAS,17,0,111,20,15,11,3,7,8,6,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nemcoev01w,1,0,CLE,14,14,443,185,9,32,23,15,8,27,29,24,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nemcoev01w,2,0,CLE,8,2,113,34,1,9,8,2,5,6,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevescl01w,1,0,DET,30,20,636,179,8,27,59,31,1,55,30,30,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevescl01w,2,0,DET,22,15,407,95,3,26,34,21,0,28,21,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevescl01w,3,0,MIA,20,0,194,37,0,7,25,8,0,13,18,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newtoch01w,6,0,SAC,34,34,715,148,32,34,55,24,9,37,102,36,25,0,8,8,46,4,10,8,2,0,11,19,12,4,0
newtoch01w,7,0,CHI,27,11,648,176,19,52,58,36,7,40,69,80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newtoch01w,8,0,SAC,34,34,696,219,28,34,46,31,6,42,96,78,33,2,3,3,9,4,3,3,5,1,3,13,2,1,0
newtoch01w,9,0,SAC,26,0,393,117,13,22,28,30,1,25,56,51,7,0,3,0,13,0,2,3,2,0,2,8,2,1,1
newtoch01w,10,0,SAC,23,0,336,68,10,20,39,18,3,16,31,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ngarsch01w,7,0,NYL,15,0,92,27,11,7,5,5,2,8,10,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ngoyibe01w,3,0,NYL,7,0,12,6,1,4,0,0,2,0,2,0,0,0,3,0,8,1,2,0,0,0,1,2,5,0,0
ngoyibe01w,6,0,SAS,26,0,251,111,17,44,5,5,2,25,45,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ngoyibe01w,7,0,CHI,30,23,627,302,65,105,28,14,7,60,89,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ngoyibe01w,9,0,IND,31,1,226,83,20,33,7,6,7,31,45,32,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
nieuwma01w,6,0,LAS,7,0,16,4,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnamach01w,9,0,ATL,12,0,84,16,6,6,2,5,0,4,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolande01w,2,0,DET,27,0,545,192,16,37,30,17,6,35,43,53,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolande01w,3,0,DET,32,32,804,277,17,70,62,27,12,61,74,36,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nolande01w,4,0,DET,32,32,954,396,12,95,83,41,14,69,65,96,114,0,8,8,124,4,25,21,10,2,13,21,16,47,0
nolande01w,5,0,DET,34,34,1138,464,29,105,112,66,12,90,75,124,114,1,3,3,54,3,11,7,5,0,10,5,15,13,0
nolande01w,6,0,DET,33,33,1213,524,31,125,121,55,14,100,64,160,90,0,2,2,37,1,7,7,2,2,6,4,7,4,0
nolande01w,7,0,DET,34,34,1088,468,32,121,124,47,11,86,79,100,113,1,10,10,178,8,33,39,16,2,27,19,30,21,0
nolande01w,8,0,DET,34,34,1175,553,35,113,132,49,12,82,69,79,117,0,11,11,208,10,59,45,9,3,21,29,30,47,0
nolande01w,9,0,DET,34,34,1144,538,26,107,150,42,10,73,68,73,115,1,9,9,158,8,33,26,19,3,24,24,33,44,0
nolande01w,10,0,DET,33,33,1113,559,36,105,116,44,10,73,91,116,123,1,5,5,108,5,3,16,9,2,18,18,23,28,0
nygaava01w,1,0,POR,32,28,843,253,50,71,30,17,5,38,98,54,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nygaava01w,2,0,POR,31,0,259,76,13,22,10,6,2,14,48,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nygaava01w,3,0,MIA,29,22,443,120,27,40,9,11,1,13,49,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nygaava01w,4,0,LAS,11,3,168,41,11,8,5,3,0,4,22,4,17,1,5,0,8,3,2,0,1,1,1,1,0,2,0
ogayu01w,9,0,PHO,23,0,180,56,5,12,14,7,0,22,13,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ohldeni01w,5,0,MIN,34,34,1018,397,83,111,60,16,45,74,103,177,2,1,2,2,28,4,6,9,1,0,6,5,10,0,0
ohldeni01w,6,0,MIN,34,34,1038,382,63,131,78,21,22,84,92,142,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ohldeni01w,7,0,MIN,34,34,870,327,61,129,54,20,25,74,99,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohldeni01w,8,0,MIN,34,34,922,392,69,139,56,17,20,82,127,161,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ohldeni01w,9,0,MIN,34,34,559,197,44,68,45,10,22,50,88,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
